program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking
761,Public Health,Public Health;Data Science,473,Ibrahim Sanchez,Cybersecurity;Computer Science;Sustainable Design,Japanese;Vietnamese;Spanish,Mixed,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,474,Mateo Jamal,Banking;Design,German;Indonesian,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,475,Lucas Gupta,Engineering;Computer Science;Marketing;Architecture,English,Mixed,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,476,Sam Taylor,Public Health;Film;Computer Science,Arabic;Spanish,Mixed,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,477,Isha Gupta,Cybersecurity;Artificial Intelligence;Psychology,French,Mixed,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,478,Leo Hernandez,Banking;Education;Film,Urdu;Vietnamese,Bachelor,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,479,Elena Hussain,Nursing;Business;Law;Data Science,Korean;Spanish;Italian,Bachelor,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,480,Luca Campbell,Business;Film;Computer Science,Nepali;English,Bachelor,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,481,Elena Wang,Renewable Energy;International Law,Arabic;Thai;Spanish,Mixed,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,482,Suresh Lopez,Ecology;Computer Science;Architecture;Film,Vietnamese;Mandarin;Russian,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,483,Jacob Davis,Sustainable Design;Film;Education;Accounting,German;Spanish;Korean,Master,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,484,Mina Ali,Law;Finance;Sustainable Design;Psychology,German;Japanese,Master,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,485,Hiroshi Trivedi,Artificial Intelligence;Nursing,Italian;Urdu;Korean,Master,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,486,Fatima Ahmed,Education;Law,Russian,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,487,Luca Sharma,Finance;Marketing,Urdu;Russian,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,488,Maria Omar,Sustainable Design;Nursing;Banking,Korean;Italian;English,Bachelor,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,489,Noelle Smith,Nursing;Design;Cybersecurity,Thai,Bachelor,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,490,Jorge Sharma,Architecture;Film;Environmental Science;Nursing,Indonesian;Russian;Mandarin,PhD,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,491,Olivia Lee,Artificial Intelligence;Cybersecurity;Finance;Renewable Energy,French;Korean,PhD,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,492,Amir Fernandez,Business;Computer Science,Indonesian,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,493,Mateo Martin,Banking;Business;Artificial Intelligence;Information Technology,Indonesian,Mixed,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,494,Alice Kaur,Environmental Science;Business,French;Hindi;English,Master,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,495,Rosa Patel,Law;Sustainable Design;International Law;Design,French,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,496,Li Akhtar,Computer Science;Accounting;Public Health;Psychology,Hindi,Bachelor,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,497,Hannah Sharma,Sustainable Design;Finance;Artificial Intelligence;Accounting,Italian;Japanese,Master,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,498,Mila Ivanov,Data Science;Renewable Energy,Indonesian;Arabic;Hindi,Mixed,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,499,Ivy Martinez,Business;Information Technology;Psychology;Data Science,Arabic,PhD,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,500,Priya Clark,Finance;Education;Psychology;Artificial Intelligence,Spanish,Bachelor,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,501,Hannah Ivanov,Renewable Energy;Accounting;Banking;Psychology,Russian;Italian,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,502,Ethan Wang,Renewable Energy;Cybersecurity,English;Hindi,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,503,Maya Garcia,Business;Architecture;Data Science,French;Spanish,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,504,Rohan Hernandez,Finance;Nursing;Accounting;Information Technology,Nepali;French;Vietnamese,Mixed,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,505,Sienna Wilson,Ecology;Law;Business;Finance,Japanese;Korean,Master,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,506,Marcus Sanchez,Ecology;International Law,Italian;Korean,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,507,Tom Le,Psychology;Banking;Environmental Science,Arabic;French;Italian,Mixed,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,508,Jia Wilson,Renewable Energy;Education,Japanese,Bachelor,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,509,Sienna Hussain,Data Science;Environmental Science,Nepali;Arabic;Japanese,Master,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,510,Aarav O'Neill,Architecture;Ecology;Engineering,Arabic;Nepali;French,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,511,Alice Tran,Accounting;Data Science,German;Thai,Mixed,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,512,Nora Miller,Accounting;Artificial Intelligence,Italian;Arabic,Master,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,513,Omar Rodriguez,Sustainable Design;Data Science;Banking;Marketing,English;German,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,514,Priya Choi,Data Science;Renewable Energy;Finance;Psychology,German;Japanese;Vietnamese,Master,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,515,Alice Williams,Marketing;Cybersecurity;International Law;Psychology,Indonesian;Urdu;German,Master,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,516,Amir Liu,Nursing;Business;Film;Banking,Thai;Urdu,Master,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,517,Isha Hernandez,Computer Science;Film;Engineering,Arabic,Mixed,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,518,Marcus Khan,Film;Ecology;Finance,Mandarin;French;Nepali,PhD,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,519,Hannah Khan,Data Science;Information Technology,Spanish;Urdu;Arabic,Mixed,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,520,Olivia Taylor,Nursing;Finance;Computer Science,Nepali;Arabic;Mandarin,Mixed,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,521,Olivia Bianchi,Renewable Energy;Environmental Science,Korean,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,522,Lara Chen,Business;International Law;Design;Data Science,Japanese,Bachelor,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,523,Jia Tran,Cybersecurity;Business,Japanese;French;Korean,Master,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,524,Soojin Sanchez,Education;Finance;Renewable Energy;Law,Thai;English,PhD,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,525,Owen Sanchez,Accounting;Marketing;Finance,Hindi,Bachelor,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,526,Mila Yang,Design;Education;Film,German,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,527,Rosa Wang,Artificial Intelligence;Law;Accounting;Finance,Russian;Arabic,Mixed,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,528,Suraj Bianchi,Renewable Energy;Computer Science;Education;Design,Spanish,Master,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,529,Tom Rossi,Information Technology;Cybersecurity,English,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,530,Min Tran,Banking;Renewable Energy;Business,Japanese;Indonesian,Mixed,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,531,Marcus Rodriguez,Renewable Energy;Ecology;Psychology,Hindi,PhD,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,532,Ana Chan,Film;Law,Hindi;Spanish;English,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,533,Alice Patel,Artificial Intelligence;Public Health;Nursing,Hindi;French,Master,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,534,Maria Clark,Environmental Science;International Law;Ecology;Architecture,English;Spanish,Master,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,535,Arjun Fernandez,Information Technology;Computer Science;Sustainable Design,Nepali,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,536,Fatima Xu,Architecture;Artificial Intelligence;Data Science;Education,Japanese,Mixed,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,537,Dinesh Anderson,Psychology;Design,Indonesian,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,538,Ana Johnson,Banking;Ecology;Environmental Science;International Law,Arabic,PhD,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,539,Suraj Tan,Business;Computer Science;Sustainable Design,German;English;Arabic,Master,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,540,Ava Gupta,Renewable Energy;Environmental Science;Banking;Psychology,Nepali;Korean,Master,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,541,Olivia Taylor,Environmental Science;Marketing;Education;Business,English,PhD,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,542,Li Campbell,Ecology;Information Technology;Accounting,Japanese,Master,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,543,Julia Le,Public Health;Marketing,Vietnamese,PhD,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,544,Kim Clark,Finance;Banking;Business,Nepali;Indonesian;Japanese,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,545,Qiang Choi,Computer Science;Public Health;Law;Environmental Science,Spanish,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,546,Pavel Li,Architecture;Accounting,Arabic,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,547,Jorge Kaur,Architecture;Data Science;Renewable Energy,Nepali,Mixed,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,548,Ava Khan,Business;Renewable Energy;International Law,Indonesian;Thai,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,549,Camila Ng,Psychology;Public Health;Engineering,German;Vietnamese,Bachelor,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,550,Ethan Xu,Artificial Intelligence;Education,Russian,Bachelor,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,551,Jacob Tran,Banking;Environmental Science;Computer Science,Korean;Mandarin,Bachelor,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,552,Aarav Ali,Renewable Energy;Law;Ecology;Design,Vietnamese;Korean;Urdu,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,553,Pavel Khan,Nursing;Artificial Intelligence;Renewable Energy;Cybersecurity,French;Nepali,Mixed,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,554,Daniel Sharma,Information Technology;Environmental Science;Banking,Russian;Urdu;Italian,PhD,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,555,Olivia Ng,Data Science;Information Technology;Finance,Nepali;French,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,556,David Singh,Renewable Energy;Environmental Science;Nursing;Computer Science,Indonesian;German,Bachelor,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,557,Qiang Park,Data Science;Education;Renewable Energy;Computer Science,English;Italian,Master,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,558,Marcus Chan,Law;Banking;Sustainable Design,French,Mixed,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,559,Maria Jones,Renewable Energy;Banking;Information Technology,German,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,560,Mina Ahmed,Nursing;Banking;Accounting,Indonesian;Italian,Bachelor,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,561,Mateo Ali,Finance;Sustainable Design;Psychology,Mandarin;Korean,Bachelor,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,562,Dinesh Garcia,Film;Finance,Vietnamese,Bachelor,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,563,Arjun Xu,Accounting;Engineering,Urdu;Russian,Bachelor,15,25,The University of Adelaide,492
