program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking,pred_label_match
535,Education,Information Technology;Education,618,Camila Anderson,Education;Accounting;Engineering;Artificial Intelligence,English;Japanese,Master,19,18,Monash University,360,0.4446
535,Education,Information Technology;Education,770,Sara Johnson,Artificial Intelligence;Education;Psychology;Law,Japanese,Bachelor,12,18,Monash University,360,0.4443
535,Education,Information Technology;Education,41,Wei Choi,Marketing;Public Health;Design;Engineering,Urdu,Master,4,18,Monash University,360,0.4433
535,Education,Information Technology;Education,24,Noelle Ali,International Law;Business;Marketing,Russian;Hindi,PhD,2,18,Monash University,360,0.4428
535,Education,Information Technology;Education,109,Marcus Ng,International Law;Marketing;Business,Vietnamese;Arabic;Spanish,PhD,15,18,Monash University,360,0.4428
535,Education,Information Technology;Education,631,Jin Lopez,Marketing;Renewable Energy;Public Health,Italian,Mixed,13,18,Monash University,360,0.4427
535,Education,Information Technology;Education,246,Rohan Ivanov,Nursing;Psychology;Business;Information Technology,Spanish;Nepali;Mandarin,Mixed,13,18,Monash University,360,0.4425
535,Education,Information Technology;Education,480,Luca Campbell,Business;Film;Computer Science,Nepali;English,Bachelor,3,18,Monash University,360,0.4424
535,Education,Information Technology;Education,300,Aiden Tran,Environmental Science;Engineering;Business;Ecology,Vietnamese;English;Hindi,Mixed,15,18,Monash University,360,0.4423
535,Education,Information Technology;Education,378,Iris Chan,Engineering;Cybersecurity;Data Science;Public Health,Arabic,Master,18,18,Monash University,360,0.4422
535,Education,Information Technology;Education,730,Suraj Tran,Public Health;Ecology;Computer Science;Design,French;Nepali;Arabic,Bachelor,17,18,Monash University,360,0.4421
535,Education,Information Technology;Education,49,Theo Singh,Computer Science;Banking,Nepali,PhD,15,18,Monash University,360,0.4418
535,Education,Information Technology;Education,374,Eli Miller,Psychology;Accounting;Education;Marketing,Japanese;Italian;French,Bachelor,10,18,Monash University,360,0.4418
535,Education,Information Technology;Education,209,Kim Singh,Psychology;Computer Science,Italian;German;Korean,Bachelor,5,18,Monash University,360,0.4417
535,Education,Information Technology;Education,214,Emma Zhang,International Law;Architecture;Computer Science,Arabic,Bachelor,7,18,Monash University,360,0.4416
535,Education,Information Technology;Education,285,Niko Bianchi,Film;Education;Sustainable Design;Business,French,Master,4,18,Monash University,360,0.4414
535,Education,Information Technology;Education,81,Leah Brown,Business;Marketing,Italian;Japanese;Korean,PhD,12,18,Monash University,360,0.4412
535,Education,Information Technology;Education,83,Priya Yang,Business;Public Health;Banking,Thai;Italian;German,Mixed,4,18,Monash University,360,0.4409
535,Education,Information Technology;Education,547,Jorge Kaur,Architecture;Data Science;Renewable Energy,Nepali,Mixed,6,18,Monash University,360,0.4404
535,Education,Information Technology;Education,186,Levi Lee,Artificial Intelligence;Computer Science;Renewable Energy,Japanese,Mixed,1,18,Monash University,360,0.4402
535,Education,Information Technology;Education,681,Benjamin Le,Psychology;Information Technology;International Law;Accounting,Mandarin,Bachelor,8,18,Monash University,360,0.4401
535,Education,Information Technology;Education,312,Mina Hernandez,Law;Business,Italian;Japanese,Mixed,10,18,Monash University,360,0.4399
535,Education,Information Technology;Education,314,Ivy Ivanov,Public Health;Psychology,Spanish,Bachelor,18,18,Monash University,360,0.4399
535,Education,Information Technology;Education,348,Soojin Liu,Public Health;Psychology,French,Bachelor,2,18,Monash University,360,0.4399
535,Education,Information Technology;Education,566,Aarav Martin,Psychology;Public Health,Russian;Indonesian;Japanese,Master,17,18,Monash University,360,0.4399
535,Education,Information Technology;Education,367,Keiko Kaur,Data Science;Engineering;Ecology;Design,Vietnamese,PhD,11,18,Monash University,360,0.4395
535,Education,Information Technology;Education,475,Lucas Gupta,Engineering;Computer Science;Marketing;Architecture,English,Mixed,8,18,Monash University,360,0.439
535,Education,Information Technology;Education,598,Priya Miller,Education;Cybersecurity;Data Science;Artificial Intelligence,Arabic,Bachelor,12,18,Monash University,360,0.4388
535,Education,Information Technology;Education,504,Rohan Hernandez,Finance;Nursing;Accounting;Information Technology,Nepali;French;Vietnamese,Mixed,12,18,Monash University,360,0.4387
535,Education,Information Technology;Education,593,Isha Trivedi,Data Science;Banking;Marketing,Spanish;French;Urdu,Mixed,13,18,Monash University,360,0.4384
535,Education,Information Technology;Education,600,Luca Johnson,Ecology;Architecture;Renewable Energy;Education,Thai;Vietnamese;Hindi,Bachelor,18,18,Monash University,360,0.4377
535,Education,Information Technology;Education,587,Ravi Nguyen,Information Technology;Business;Ecology;Architecture,Thai,Bachelor,4,18,Monash University,360,0.4375
535,Education,Information Technology;Education,735,Harper Hussain,Computer Science;Engineering;Accounting;International Law,Thai;English,PhD,12,18,Monash University,360,0.4372
535,Education,Information Technology;Education,623,Emma Smith,Data Science;Law;Ecology;Sustainable Design,Arabic;Russian;Nepali,Mixed,10,18,Monash University,360,0.4366
535,Education,Information Technology;Education,526,Mila Yang,Design;Education;Film,German,Bachelor,2,18,Monash University,360,0.4365
535,Education,Information Technology;Education,517,Isha Hernandez,Computer Science;Film;Engineering,Arabic,Mixed,15,18,Monash University,360,0.4363
535,Education,Information Technology;Education,89,Maria Ahmed,Environmental Science;Banking;Law;Artificial Intelligence,German;English,Master,5,18,Monash University,360,0.4361
535,Education,Information Technology;Education,118,Maya Zhang,Public Health;Law;Psychology,Thai;Arabic;Spanish,Mixed,6,18,Monash University,360,0.4358
535,Education,Information Technology;Education,590,Elena Anderson,Design;Finance;Film;Information Technology,Hindi;French,PhD,17,18,Monash University,360,0.4356
535,Education,Information Technology;Education,213,Dinesh Choi,Law;Nursing;Information Technology;Banking,Arabic;Korean,Mixed,9,18,Monash University,360,0.4351
535,Education,Information Technology;Education,257,Omar Singh,Banking;Computer Science;Finance,Urdu;Mandarin,PhD,9,18,Monash University,360,0.4341
535,Education,Information Technology;Education,513,Omar Rodriguez,Sustainable Design;Data Science;Banking;Marketing,English;German,Mixed,10,18,Monash University,360,0.4339
535,Education,Information Technology;Education,610,Soojin Lopez,Sustainable Design;Psychology;Environmental Science;Renewable Energy,Russian,Master,17,18,Monash University,360,0.4337
535,Education,Information Technology;Education,773,Mohammed Trivedi,Law;Education;Film;Engineering,Italian;Urdu,Mixed,7,18,Monash University,360,0.4336
535,Education,Information Technology;Education,100,Maria Anderson,Environmental Science;Architecture;Computer Science;Psychology,Thai;Indonesian;Korean,Bachelor,17,18,Monash University,360,0.4331
535,Education,Information Technology;Education,198,Evelyn Omar,Psychology;Engineering;Computer Science;Marketing,German;Japanese;Thai,PhD,15,18,Monash University,360,0.433
535,Education,Information Technology;Education,548,Ava Khan,Business;Renewable Energy;International Law,Indonesian;Thai,PhD,17,18,Monash University,360,0.433
535,Education,Information Technology;Education,520,Olivia Taylor,Nursing;Finance;Computer Science,Nepali;Arabic;Mandarin,Mixed,4,18,Monash University,360,0.4329
535,Education,Information Technology;Education,82,Soojin Ivanov,Finance;Computer Science;Psychology,Korean,Mixed,19,18,Monash University,360,0.4328
535,Education,Information Technology;Education,298,Camila Patel,Education;Finance;Ecology;Artificial Intelligence,Russian,Mixed,16,18,Monash University,360,0.4328
535,Education,Information Technology;Education,496,Li Akhtar,Computer Science;Accounting;Public Health;Psychology,Hindi,Bachelor,14,18,Monash University,360,0.4325
535,Education,Information Technology;Education,330,Noah Ahmed,Law;International Law;Engineering,Thai;French;German,PhD,8,18,Monash University,360,0.4316
535,Education,Information Technology;Education,192,Ivy O'Neill,Business;Public Health;Ecology,Japanese;Thai,Master,15,18,Monash University,360,0.4315
535,Education,Information Technology;Education,456,Kai Lopez,International Law;Sustainable Design;Public Health;Psychology,Spanish;Thai;Italian,Bachelor,16,18,Monash University,360,0.4308
535,Education,Information Technology;Education,704,Aiden Kaur,Public Health;Marketing;Psychology;Finance,Russian;Hindi;French,Bachelor,5,18,Monash University,360,0.4307
535,Education,Information Technology;Education,637,Noor Bianchi,Computer Science;Ecology,Spanish;Thai,Bachelor,18,18,Monash University,360,0.4306
535,Education,Information Technology;Education,800,Ava Wilson,Psychology;Business;Ecology;Information Technology,Italian;Nepali;Hindi,Mixed,13,18,Monash University,360,0.4304
535,Education,Information Technology;Education,6,Mina Ivanov,Business;Information Technology;Cybersecurity;Finance,Urdu;Vietnamese;Nepali,Master,15,18,Monash University,360,0.4303
535,Education,Information Technology;Education,708,Julia Tran,Marketing;Psychology;Ecology;Information Technology,French;Mandarin;Russian,PhD,18,18,Monash University,360,0.4303
535,Education,Information Technology;Education,187,Eli Tran,International Law;Nursing;Public Health,Urdu;Vietnamese;Hindi,Bachelor,8,18,Monash University,360,0.4302
535,Education,Information Technology;Education,340,Mateo Fisher,Banking;Environmental Science;Marketing;Law,Spanish;German;Hindi,Bachelor,17,18,Monash University,360,0.4302
535,Education,Information Technology;Education,384,Keiko Lopez,Environmental Science;Architecture;Marketing,Italian;Mandarin;French,PhD,4,18,Monash University,360,0.4301
535,Education,Information Technology;Education,23,Noor Green,Business;Renewable Energy,German,Bachelor,3,18,Monash University,360,0.4293
535,Education,Information Technology;Education,293,Ravi Johnson,Renewable Energy;Business,Nepali;Spanish;Mandarin,PhD,7,18,Monash University,360,0.4293
535,Education,Information Technology;Education,688,Li Ali,Law;Design;Public Health;Marketing,Mandarin,Master,8,18,Monash University,360,0.4293
535,Education,Information Technology;Education,86,Aiden Clark,Finance;International Law,Russian;Nepali,Bachelor,4,18,Monash University,360,0.4291
535,Education,Information Technology;Education,113,Nguyen Hernandez,Engineering;Finance;Computer Science;Film,Japanese;Arabic;German,Bachelor,18,18,Monash University,360,0.4291
535,Education,Information Technology;Education,131,Qiang Bianchi,Business;Design,Italian,Master,11,18,Monash University,360,0.4285
535,Education,Information Technology;Education,359,Nora Chan,Design;Business,Vietnamese,Mixed,14,18,Monash University,360,0.4285
535,Education,Information Technology;Education,78,Aiden Le,Accounting;Environmental Science;International Law,French,Master,14,18,Monash University,360,0.4278
535,Education,Information Technology;Education,781,Mohammed Liu,Computer Science;International Law;Film,Hindi;Indonesian;English,PhD,9,18,Monash University,360,0.4278
535,Education,Information Technology;Education,586,Zara Clark,Engineering;Environmental Science;Accounting,Urdu,Master,14,18,Monash University,360,0.4274
535,Education,Information Technology;Education,167,Fatima Yang,Psychology;Public Health;Renewable Energy;International Law,Russian,Bachelor,11,18,Monash University,360,0.4272
535,Education,Information Technology;Education,465,Chen Garcia,Public Health;Psychology;Renewable Energy,Italian,PhD,8,18,Monash University,360,0.4272
535,Education,Information Technology;Education,124,Lara Zhang,Law;Architecture;Engineering;Public Health,Thai,PhD,8,18,Monash University,360,0.4271
535,Education,Information Technology;Education,153,Noor Hernandez,Computer Science;Engineering;Banking;Artificial Intelligence,Korean;Urdu;Russian,Bachelor,5,18,Monash University,360,0.4256
535,Education,Information Technology;Education,579,Lara Trivedi,Architecture;Artificial Intelligence;Data Science,Thai;English,Bachelor,18,18,Monash University,360,0.4254
535,Education,Information Technology;Education,135,Hanna Jamal,Banking;Finance;Public Health,Arabic,Master,15,18,Monash University,360,0.425
535,Education,Information Technology;Education,346,Ravi Miller,Engineering;Marketing,Korean;Urdu;Japanese,PhD,18,18,Monash University,360,0.425
535,Education,Information Technology;Education,404,Thao Fisher,Banking;Public Health;Finance,Korean;Thai;Russian,Master,5,18,Monash University,360,0.425
535,Education,Information Technology;Education,470,Grace Tran,Marketing;Engineering,Spanish;Urdu;Italian,Bachelor,8,18,Monash University,360,0.425
